server_id,user_id
BBG000BH0106,NYSE:BX
BBG00P19DKZ6,NYSE:CHWY
BBG00MRHG523,NYSE:STE
BBG00M4ZQDK0,NASDAQ:STNE
BBG00M4RHBD0,NYSE:RVLV
BBG00M1CKSK7,NYSE:SWI
BBG00LWZDYB9,NYSE:ESTC
BBG00LSD4456,NYSE:FTCH
BBG00LNJRQ09,NYSE:AMCR
BBG00LJYS1P8,NYSE:ELAN
BBG00LBLD3F7,NYSE:SDRL
BBG00L7XTP60,NASDAQ:TLRY
BBG00KXRCDP0,NYSE:CI
BBG00KR691K8,NASDAQ:CVET
BBG00KMXKWF9,NYSE:PRSP
BBG00KHY5S69,NASDAQ:AVGO
BBG00JR5MM31,NASDAQ:SGMS
BBG00JPGYW43,NYSE:ST
BBG00JMZD4P6,AMEX:DPW
BBG00JM9XLN6,NYSE:NTR
BBG00JM7QBR6,NYSE:PAGS
BBG00JH9TZ56,NYSE:APY
BBG00J7CBVW8,NYSE:EQH
BBG00HCY3Q67,NYSE:WH
BBG00HBQ35R8,NYSE:TDW
BBG00H433CR2,NYSE:EVRG
BBG00GVR8YQ9,NYSE:LIN
BBG00GTWPCQ0,NYSE:DLPH
BBG00GSNPM07,NYSE:JHG
BBG00GQK3WB5,NYSE:SMAR
BBG00GNT7999,NYSE:NVT
BBG00GFMPRK0,NYSE:ATUS
BBG00GD1JMV4,NYSE:HCC
BBG00GCTWDJ3,NYSE:CVNA
BBG00GBVBK51,NYSE:BHGE
BBG00GBV88T6,NYSE:BTU
BBG00G41B914,NYSE:GOOS
BBG00FZYFVC5,NYSE:DK
BBG00FN64XT9,NYSE:DXC
BBG00FJDD048,NYSE:KEG
BBG00FFBF302,AMEX:GDP
BBG00DYPZ4T0,NASDAQ:BHF
BBG00DYNJGH9,NYSE:ARNC
BBG00DXDL6Q1,NYSE:VST
BBG00DL8NMV2,NYSE:FTI
BBG00DDZZ1Z0,NASDAQ:THOR
BBG00DBBGRX1,NASDAQ:CRSP
BBG00D1WLVH9,NASDAQ:TIVO
BBG00D1WHZD9,NYSE:HTZ
BBG00D1PMS80,NASDAQ:CRON
BBG00D0Y81M1,NYSE:ASH
BBG00CW2JCN1,NYSE:ATH
BBG00CVQZQ96,NYSE:ITT
BBG00CC0GTP1,NASDAQ:ROSE
BBG00CBYY6M1,NYSE:HGV
BBG00C6H6D40,NYSE:USFD
BBG00C1BZMT9,NYSE:CNDT
BBG00BN969C1,NYSE:CTVA
BBG00BN96922,NYSE:DOW
BBG00BLVZ228,NYSE:FTV
BBG00BDQ1H13,NASDAQ:TEAM
BBG00BBHBMF8,NYSE:VSM
BBG00B8N0HG1,NYSE:YUMC
BBG00B6WH9G3,NASDAQ:MTCH
BBG00B6BFWH9,NYSE:CCEP
BBG00B3T3HD3,NYSE:AA
BBG009S39JX6,NASDAQ:GOOGL
BBG009PN0C87,NYSE:ADNT
BBG009PH3Q86,NYSE:RACE
BBG009H04M17,NYSE:PLNT
BBG009DTD8H2,NYSE:UA
BBG0098VVDT9,NASDAQ:OLLI
BBG008NXC572,NYSE:WRK
BBG008NVB1C0,NASDAQ:MNST
BBG008HBD923,NYSE:SHOP
BBG0088CYPX8,US:NLSN
BBG0081VHTP3,NYSE:IGT
BBG00805D2Z3,NYSE:APHA
BBG007TJF1N7,NASDAQ:QRVO
BBG007G7V505,NYSE:WORK
BBG0078ZLDG9,NYSE:FCAU
BBG0078W3NQ3,NYSE:HPE
BBG0077VNXV6,NASDAQ:PYPL
BBG0076WG2V1,NYSE:QSR
BBG0074Q3NK6,NASDAQ:ERI
BBG0073F9RT7,NASDAQ:LITE
BBG007387YL8,NASDAQ:PRAH
BBG006XVD9G0,US:GCI
BBG006SYKFN0,NASDAQ:RWLK
BBG006Q52QV2,NASDAQ:CYBR
BBG006Q0HY77,NYSE:CFG
BBG006N7S6K9,NYSE:FNF
BBG006MDLY05,NYSE:GDDY
BBG006LGV869,NASDAQ:VKTX
BBG006KY8KV2,NASDAQ:TERP
BBG006KFB6F8,NASDAQ:ONCE
BBG006GNSZW5,NASDAQ:LBRDK
BBG006FCB019,NYSE:ENR
BBG006D97VY9,NASDAQ:GH
BBG006BFYZP8,NYSE:PE
BBG0069FB082,NYSE:CGC
BBG00658F3P3,NYSE:SYF
BBG0064N0ZZ5,NYSE:PAYC
BBG0063GCHH8,NYSE:SHAK
BBG00629NGT2,NASDAQ:TTD
BBG0060CPLJ5,NYSE:AXTA
BBG005YW6FV6,NASDAQ:NBEV
BBG005SSJYH3,NASDAQ:QURE
BBG005H82GB2,NYSE:CC
BBG005CPNTQ2,NASDAQ:KHC
BBG005CM7J89,NASDAQ:WIX
BBG0059FN811,NYSE:KEYS
BBG0058KMH30,NYSE:HLT
BBG0057GTG80,NYSE:KODK
BBG004TPGBP5,NASDAQ:MRTX
BBG004S641N5,NYSE:BURL
BBG004S5X3Y9,NYSE:S
BBG004M9ZHX5,NASDAQ:LYFT
BBG004LTL7L2,NASDAQ:COMM
BBG004KB3S72,NASDAQ:ESPR
BBG0046L1KL9,NASDAQ:SFIX
BBG00441QMJ7,NYSE:SNAP
BBG003T67W19,NASDAQ:XONE
BBG003T4VFC2,NYSE:SPOT
BBG003S44SC5,NYSE:TRCO
BBG003RY97K2,NYSE:SEAS
BBG003CVMLQ2,NYSE:LW
BBG003CVJP50,NASDAQ:BYND
BBG0039320N9,NYSE:ZTS
BBG00359HX70,NASDAQ:ACIA
BBG00333FYS2,NYSE:IQV
BBG003338H34,NASDAQ:ZS
BBG0033377Y3,NASDAQ:HDS
BBG002ZY3W71,NYSE:I
BBG002ZM63J5,NYSE:ZAYO
BBG002WMH2F2,NYSE:SERV
BBG002S5ZRF9,NASDAQ:SSYS
BBG002Q7J5Z1,NYSE:TRU
BBG002PHSYX9,NASDAQ:FANG
BBG002DZS299,NYSE:PLAN
BBG002CN8XN5,NASDAQ:GOGO
BBG002B04MT8,NYSE:UBER
BBG0029ZX840,NYSE:TWLO
BBG0029SNR63,NYSE:CPRI
BBG00286S4N9,NYSE:PSX
BBG0026ZFZC4,NASDAQ:ITCI
BBG0025YWQ66,NYSE:FIT
BBG0025Y4RY4,NYSE:ABBV
BBG0025X16Y5,NASDAQ:SAGE
BBG002583CV8,NYSE:PINS
BBG0022FDRY8,NASDAQ:MDB
BBG002293PJ4,NYSE:RH
BBG00212PVZ5,NYSE:PSTG
BBG001ZZPQJ6,NASDAQ:ROKU
BBG001YKDND6,NYSE:LC
BBG001WWJTK5,NASDAQ:PLAY
BBG001QZCPJ2,NASDAQ:AMBA
BBG001QD41M9,NYSE:APTV
BBG001Q9P0K9,NASDAQ:RDUS
BBG001P6MYV3,NASDAQ:TRUE
BBG001P63B80,NASDAQ:CDW
BBG001NY45K9,NYSE:WPX
BBG001NVJ6W4,NASDAQ:YNDX
BBG001NFKJ68,NYSE:NEWR
BBG001M8GFD0,NASDAQ:ONVO
BBG001LWHLJ8,NASDAQ:GPRO
BBG001LR99L2,NYSE:ARCO
BBG001KY4N87,NYSE:ARMK
BBG001KY3845,NYSE:ALSN
BBG001KWG293,NYSE:GRUB
BBG001KJ7WJ5,NASDAQ:AERI
BBG001K61W36,NYSE:NVRO
BBG001J4BCN4,NASDAQ:COUP
BBG001J2P692,NASDAQ:LIFE
BBG001J1QN87,NASDAQ:ICPT
BBG001HRFJG4,NYSE:ZEN
BBG001DCCGR8,NYSE:MPC
BBG001CGB489,NYSE:VEEV
BBG001CDB921,NASDAQ:NLNK
BBG001C7TST4,NASDAQ:SPLK
BBG001C7PM75,NYSE:GWRE
BBG001B17MV2,NYSE:W
BBG0019V9M65,NASDAQ:TNDM
BBG0019T5SG0,NYSE:TDOC
BBG0019LSQ49,NYSE:FRC
BBG0019JZ882,NYSE:KMI
BBG0018YXYX7,NASDAQ:PBYI
BBG0018SLDN0,NASDAQ:DBX
BBG0018SLC07,NYSE:SQ
BBG0017T9998,NASDAQ:CZR
BBG0016WLQ18,NYSE:GNC
BBG0016T3GQ0,NASDAQ:VC
BBG001636CR2,NASDAQ:FIVE
BBG0015XMW40,US:TRGP
BBG0014XR0N5,NYSE:CHGG
BBG0014GJCT9,NYSE:PANW
BBG0014FFY08,NASDAQ:HZNP
BBG000VZHLL9,NYSE:KAR
BBG000VMWHH5,NASDAQ:DISCK
BBG000VD6768,NASDAQ:ZNGA
BBG000VCQPM0,NASDAQ:MDSO
BBG000VC0T95,NASDAQ:WDAY
BBG000V1Y6Q3,NYSE:IPI
BBG000TYXCT9,NASDAQ:HQY
BBG000TVRB50,NASDAQ:TREE
BBG000TRJ294,NYSE:AWK
BBG000TJM7F0,NYSE:KDP
BBG000TCD088,NYSE:DAN
BBG000TBYFR3,US:PAGP
BBG000RTDY25,NYSE:MSCI
BBG000RQ2GY7,NASDAQ:PFPT
BBG000RJ2J04,NASDAQ:SSNC
BBG000RGM5P1,NYSE:TEL
BBG000RD3CL8,NYSE:FNV
BBG000R8ZVD1,NASDAQ:LULU
BBG000R8RSL8,NASDAQ:PTLA
BBG000R7Z112,NYSE:DAL
BBG000R7RDB4,NYSE:CXO
BBG000R4Y9C1,NYSE:AVLR
BBG000R0L5J4,NYSE:TDC
BBG000QY4ZD0,NASDAQ:AGIO
BBG000QY3XZ2,NASDAQ:EXPE
BBG000QXXMF7,NASDAQ:LQDT
BBG000QX74T1,NYSE:CMG
BBG000QW7VC1,NYSE:HCA
BBG000QS6NV8,NASDAQ:MDGL
BBG000QRSL13,NASDAQ:DRYS
BBG000QRKJ70,NASDAQ:GRPN
BBG000QNRY51,NASDAQ:ARAY
BBG000QN4GY3,NYSE:RLGY
BBG000QML6J5,NASDAQ:FLXN
BBG000QL9YL7,NASDAQ:GLUU
BBG000QL8VH9,NASDAQ:XON
BBG000QKPTS5,NYSE:LL
BBG000QHV8S1,NYSE:CVI
BBG000QH56C1,NASDAQ:CBOE
BBG000QFJJW0,NASDAQ:OZK
BBG000QFJ7H3,NYSE:OAS
BBG000QBR5J5,NYSE:DFS
BBG000Q9FZL4,NYSE:AER
BBG000Q5VCD4,NASDAQ:NCMI
BBG000Q4SFZ0,NASDAQ:SNCR
BBG000Q4CWM4,NASDAQ:DGLY
BBG000Q3RGN4,NASDAQ:PSEC
BBG000Q3JN03,NYSE:RF
BBG000Q2HM09,NYSE:YELP
BBG000Q26KW0,NASDAQ:AIMC
BBG000Q1R1Y9,NYSE:BERY
BBG000Q1GK24,NYSE:CNO
BBG000Q0SZJ2,NASDAQ:LOGM
BBG000Q0BPZ4,NYSE:CIT
BBG000PXZFW2,NYSE:WLK
BBG000PXGT62,NYSE:TPX
BBG000PXDL44,NASDAQ:LKQ
BBG000PX3XC0,NYSE:WLL
BBG000PW5VX1,NYSE:AR
BBG000PVRDL2,NYSE:WPM
BBG000PV2M48,NASDAQ:HURN
BBG000PV2L86,NYSE:WYND
BBG000PTLGZ1,NYSE:LEA
BBG000PSKYX7,NYSE:V
BBG000PSJP22,NYSE:CVE
BBG000PQXTT3,NASDAQ:BPTH
BBG000PQ4W72,US:GNRC
BBG000PPL3G9,NASDAQ:MNKD
BBG000PPFKQ7,NYSE:BR
BBG000PNF2V6,NASDAQ:KNDI
BBG000PMSK08,NYSE:BOX
BBG000PD6X77,NASDAQ:ARCC
BBG000PCQQL6,NASDAQ:QRTEA
BBG000P9D329,NASDAQ:WPRT
BBG000P458P3,NYSE:DPZ
BBG000P2TYL8,NASDAQ:LPLA
BBG000P28YZ6,NYSE:KBR
BBG000P1K2X6,NASDAQ:GTLS
BBG000NV1KK7,NYSE:DG
BBG000NSSLY8,AMEX:IGC
BBG000NSQ9M0,NYSE:AUY
BBG000NSHMZ7,NYSE:TRQ
BBG000NSCNT7,NASDAQ:PFG
BBG000NS26Q8,NYSE:HUN
BBG000NQ37S7,US:RSLS
BBG000NDYB67,NYSE:GM
BBG000NDV1D4,NASDAQ:TMUS
BBG000NBPMH5,NASDAQ:SEED
BBG000N9MNX3,NASDAQ:TSLA
BBG000N7MZ06,NYSE:HUBS
BBG000N7KJX8,NASDAQ:DOCU
BBG000N2HDY5,NYSE:ANET
BBG000N0G2Z3,NYSE:ERF
BBG000MQ1SN9,NYSE:DVA
BBG000MM5VL9,NYSE:HLF
BBG000MM2P62,NASDAQ:FB
BBG000MHTV89,NYSE:EPAM
BBG000MDCQC2,NYSE:ABC
BBG000MBHNC8,NYSE:MOH
BBG000M6TR37,NASDAQ:SBNY
BBG000M65M61,NASDAQ:UAL
BBG000M44VW8,NYSE:OC
BBG000M34GG1,NYSE:MIC
BBG000M1WLY3,NYSE:CRR
BBG000M1R011,NYSE:NOW
BBG000LZZSW3,NASDAQ:IBKC
BBG000LR8515,NYSE:SBH
BBG000LNL298,NASDAQ:NUVA
BBG000LL9LQ5,NYSE:IAG
BBG000LD9JQ8,NASDAQ:WYNN
BBG000LC1FS4,NYSE:ATI
BBG000L8CBX4,NYSE:TDG
BBG000L5CJF3,NYSE:XPO
BBG000L4M7F1,NYSE:RMD
BBG000KVF074,NASDAQ:ADXS
BBG000KLDTJ2,NASDAQ:WETF
BBG000KLB4Q1,NASDAQ:SWKS
BBG000KHWT55,NYSE:HPQ
BBG000K8KKL9,NYSE:IMAX
BBG000K88H58,NYSE:FCN
BBG000K82ZT8,NASDAQ:CHKP
BBG000K712R6,NASDAQ:OTEX
BBG000K5M1S8,NYSE:ENB
BBG000K4ND22,NYSE:CVX
BBG000K2HB18,NYSE:EXK
BBG000K1J931,NASDAQ:CSIQ
BBG000JYP7L8,NYSE:CE
BBG000JWD753,NYSE:LVS
BBG000JSTBB9,NYSE:CPE
BBG000JL6Z80,AMEX:HEB
BBG000JKCWS0,NYSE:CLB
BBG000JK9DK4,NASDAQ:PLCE
BBG000JK57G6,NYSE:NAT
BBG000JG0547,NASDAQ:ADP
BBG000J7Q1L9,NYSE:HLX
BBG000J6XT05,NYSE:EXC
BBG000J5Q6L2,NYSE:GNW
BBG000J5J943,NASDAQ:CLNE
BBG000J4L211,NYSE:BKD
BBG000J2XL74,NYSE:PM
BBG000J1QLT0,NYSE:STZ
BBG000J0D904,NYSE:BIG
BBG000J094P3,NYSE:RNG
BBG000HXJB21,NASDAQ:IRBT
BBG000HW5GX3,NYSE:CNQ
BBG000HS77T5,NYSE:VZ
BBG000HQ1LB3,NASDAQ:FCEL
BBG000HLJ7M4,NASDAQ:IDCC
BBG000HGYNZ9,NASDAQ:STLD
BBG000HGTH33,NYSE:CARS
BBG000HG21Y3,NYSE:NUS
BBG000HCJMF9,NYSE:PRU
BBG000H9G7X2,NYSE:ANF
BBG000H8TVT2,NYSE:TGT
BBG000H8LGK2,NYSE:MD
BBG000H6HNW3,NYSE:TWTR
BBG000H556T9,NYSE:HON
BBG000H3YXF8,NASDAQ:CTAS
BBG000H3FZM6,NASDAQ:SRCL
BBG000H1F895,NASDAQ:MLNX
BBG000H01H92,NASDAQ:AMCX
BBG000GZQ728,NYSE:XOM
BBG000GXZ4W7,NASDAQ:ANSS
BBG000GX1891,NASDAQ:GERN
BBG000GTYWL7,NYSE:QGEN
BBG000GRZDV1,NASDAQ:STRA
BBG000GQPB11,NASDAQ:MELI
BBG000GQGJT4,NYSE:THS
BBG000GQ7K93,NYSE:GPK
BBG000GQ1G25,NYSE:TUP
BBG000GPXKX9,NYSE:FLT
BBG000GMDMK8,NYSE:GWR
BBG000GJS7C1,NASDAQ:NBIX
BBG000GHZSZ6,NYSE:FHN
BBG000G9CGL0,NASDAQ:JAZZ
BBG000G8N9C6,NYSE:JWN
BBG000G3QLY3,US:AMP
BBG000G30YX4,NASDAQ:ALXN
BBG000FY4S11,NYSE:C
BBG000FXW512,NYSE:PKI
BBG000FW8LZ9,NASDAQ:CLDX
BBG000FVXD63,NYSE:RRC
BBG000FVQ185,NASDAQ:SPWR
BBG000FSMWC3,NYSE:WSM
BBG000FRNTH6,NASDAQ:ISBC
BBG000FQRVM3,NYSE:WAT
BBG000FQ7YR4,NYSE:LYV
BBG000FQ6PY6,NASDAQ:CTXS
BBG000FP1N32,NASDAQ:NTAP
BBG000FLZN98,NYSE:MHK
BBG000FLPRH1,NASDAQ:CAR
BBG000FLHZZ2,NYSE:WCN
BBG000FLF615,NYSE:AXS
BBG000FKX7Z8,NYSE:BAP
BBG000FJS1S8,NYSE:LNN
BBG000FJRZ68,NYSE:DO
BBG000FH8PX5,NYSE:AGN
BBG000FH5YM1,NASDAQ:FTR
BBG000FFH4P5,NYSE:FLS
BBG000FFFQR6,NYSE:WTI
BBG000FFDM15,NYSE:USB
BBG000FDBX90,NYSE:CNP
BBG000FC7366,NYSE:MKL
BBG000FBMY72,NYSE:SPN
BBG000FBK808,NYSE:DNR
BBG000F86GP6,NYSE:MCO
BBG000F7RHK8,NASDAQ:TZOO
BBG000F7RCJ1,NYSE:AAP
BBG000F6ZWH2,NYSE:DKS
BBG000F6H8W8,NASDAQ:COST
BBG000F61RJ8,NYSE:ACM
BBG000F5VVB6,NASDAQ:NDAQ
BBG000F4W0M4,NYSE:SIX
BBG000F3CWW7,NASDAQ:JCOM
BBG000F1ZSN5,NYSE:ROP
BBG000DZCFX4,NYSE:LPI
BBG000DYXD23,NYSE:MTZ
BBG000DYGNW7,NYSE:MCK
BBG000DX5DX2,NASDAQ:MDCO
BBG000DW76Y6,NYSE:FICO
BBG000DW4Q75,NASDAQ:LNT
BBG000DVB833,NYSE:GVA
BBG000DTMH63,NYSE:NE
BBG000DT5D52,NASDAQ:ABEO
BBG000DSZTN6,NYSE:CCJ
BBG000DSMS70,NASDAQ:ILMN
BBG000DS5588,NYSE:SPB
BBG000DRJFC8,NYSE:CLDR
BBG000DQTXY6,NYSE:DHI
BBG000DQN9R3,NASDAQ:MIDD
BBG000DQBZJ7,NYSE:ATGE
BBG000DPW6P3,NYSE:AXE
BBG000DNBK89,NYSE:CRK
BBG000DN7P92,NYSE:SYK
BBG000DN4ZT1,NASDAQ:TCBI
BBG000DMBXR2,US:JPM
BBG000DM2BF3,NASDAQ:SNBR
BBG000DLY9B9,NYSE:BMO
BBG000DLVDK3,NYSE:AEM
BBG000DLFM21,NYSE:BHC
BBG000DKCC19,NYSE:TSN
BBG000DHSPT0,NASDAQ:VIAB
BBG000DGPR66,NYSE:BG
BBG000DGLTG5,NYSE:DLB
BBG000DFGRY7,NASDAQ:CMPR
BBG000DCNK80,NYSE:RPM
BBG000DCGRL8,NASDAQ:IPGP
BBG000DCCZW2,NYSE:AGCO
BBG000DBVBY4,NYSE:EV
BBG000D9H9F1,NASDAQ:MYGN
BBG000D9D830,NYSE:ACN
BBG000D8RG11,NYSE:NRG
BBG000D898T9,NYSE:CAH
BBG000D86F25,NYSE:BWXT
BBG000D7RKJ5,NYSE:EIX
BBG000D6TC94,NYSE:JOE
BBG000D6L294,NYSE:XEC
BBG000D5S4M0,NYSE:PII
BBG000D52545,NASDAQ:WEN
BBG000D42FJ0,NYSE:DDD
BBG000D2ZTS8,NYSE:HBI
BBG000D2M6H4,NYSE:MTW
BBG000D1Y3P1,NASDAQ:FORM
BBG000D13GN8,NASDAQ:ZG
BBG000D0FNV3,NYSE:WCC
BBG000CZWZ05,NASDAQ:BMRN
